67	-	105	O
-	-	107	O
year	-	108	O
-	-	112	O
old	-	113	O
man	-	117	O
resulted	-	121	O
in	-	130	O
profound	-	133	O
depression	-	142	O
of	-	153	O
the	-	156	O
activity	-	160	O
of	-	169	O
the	-	172	O
sinoatrial	-	176	O
and	-	187	O
atrioventricular	-	191	O
nodal	-	208	O
pacemakers	-	214	O
.	-	224	O

The	354896	226	O
patient	-	230	O
had	-	238	O
no	-	242	O
apparent	-	245	O
associated	-	254	O
conditions	-	265	O
which	-	276	O
might	-	282	O
have	-	288	O
predisposed	-	293	O
him	-	305	O
to	-	309	O
the	-	312	O
development	-	316	O
of	-	328	O
bradyarrhythmias	-	331	O
;	-	347	O
and	-	349	O
,	-	352	O
thus	-	354	O
,	-	358	O
this	-	360	O
probably	-	365	O
represented	-	374	O
a	-	386	O
true	-	388	O
idiosyncrasy	-	393	O
to	-	406	O
lidocaine	-	409	B
.	-	418	O

Suxamethonium	435349	0	B
infusion	-	14	O
rate	-	23	O
and	-	28	O
observed	-	32	O
fasciculations	-	41	O
.	-	55	O

A	435349	57	O
dose	-	59	O
-	-	63	O
response	-	64	O
study	-	73	O
.	-	78	O

Suxamethonium	435349	80	B
chloride	-	94	I

(	435349	103	O
Sch	-	104	B
)	-	107	O
was	-	109	O
administered	-	113	O
i	-	126	O
.	-	127	O
v	-	128	O
.	-	129	O

to	435349	131	O
36	-	134	O
adult	-	137	O
males	-	143	O
at	-	149	O
six	-	152	O
rates	-	156	O
:	-	161	O
0	-	163	O
.	-	164	O
25	-	165	O
mg	-	168	O
s	-	171	O
-	-	172	O
1	-	173	O
to	-	175	O
20	-	178	O
mg	-	181	O
s	-	184	O
-	-	185	O
1	-	186	O
.	-	187	O

The	435349	189	O
infusion	-	193	O
was	-	202	O
discontinued	-	206	O
either	-	219	O
when	-	226	O
there	-	231	O
was	-	237	O
no	-	241	O
muscular	-	244	O
response	-	253	O
to	-	262	O
tetanic	-	265	O
stimulation	-	273	O
of	-	285	O
the	-	288	O
ulnar	-	292	O
nerve	-	298	O
or	-	304	O
when	-	307	O
Sch	-	312	B
120	-	316	O
mg	-	320	O
was	-	323	O
exceeded	-	327	O
.	-	335	O

Six	435349	337	O
additional	-	341	O
patients	-	352	O
received	-	361	O
a	-	370	O
30	-	372	O
-	-	374	O
mg	-	375	O
i	-	378	O
.	-	379	O
v	-	380	O
.	-	381	O

bolus	435349	383	O
dose	-	389	O
.	-	393	O

Fasciculations	435349	395	O
in	-	410	O
six	-	413	O
areas	-	417	O
of	-	423	O
the	-	426	O
body	-	430	O
were	-	435	O
scored	-	440	O
from	-	447	O
0	-	452	O
to	-	454	O
3	-	457	O
and	-	459	O
summated	-	463	O
as	-	472	O
a	-	475	O
total	-	477	O
fasciculation	-	483	O
score	-	497	O
.	-	502	O

The	435349	504	O
times	-	508	O
to	-	514	O
first	-	517	O
fasciculation	-	523	O
,	-	536	O
twitch	-	538	O
suppression	-	545	O
and	-	557	O
tetanus	-	561	O
suppression	-	569	O
were	-	581	O
inversely	-	586	O
related	-	596	O
to	-	604	O
the	-	607	O
infusion	-	611	O
rates	-	620	O
.	-	625	O

Fasciculations	435349	627	O
in	-	642	O
the	-	645	O
six	-	649	O
areas	-	653	O
and	-	659	O
the	-	663	O
total	-	667	O
fasciculation	-	673	O
score	-	687	O
were	-	693	O
related	-	698	O
directly	-	706	O
to	-	715	O
the	-	718	O
rate	-	722	O
of	-	727	O
infusion	-	730	O
.	-	738	O

Total	435349	740	O
fasciculation	-	746	O
scores	-	760	O
in	-	767	O
the	-	770	O
30	-	774	O
-	-	776	O
mg	-	777	O
bolus	-	780	O
group	-	786	O
and	-	792	O
the	-	796	O
5	-	800	O
-	-	801	O
mg	-	802	O
s	-	805	O
-	-	806	O
1	-	807	O
and	-	809	O
20	-	813	O
-	-	815	O
mg	-	816	O
s	-	819	O
-	-	820	O
1	-	821	O
infusion	-	823	O
groups	-	832	O
were	-	839	O
not	-	844	O
significantly	-	848	O
different	-	862	O
.	-	871	O

Galanthamine	603022	0	B
hydrobromide	-	13	I
,	-	25	O
a	-	27	O
longer	-	29	O
acting	-	36	O
anticholinesterase	-	43	O
drug	-	62	O
,	-	66	O
in	-	68	O
the	-	71	O
treatment	-	75	O
of	-	85	O
the	-	88	O
central	-	92	O
effects	-	100	O
of	-	108	O
scopolamine	-	111	B
(	-	123	O
Hyoscine	-	124	B
)	-	132	O
.	-	133	O

Galanthamine	603022	135	B
hydrobromide	-	148	I
,	-	160	O
an	-	162	O
anticholinesterase	-	165	O
drug	-	184	O
capable	-	189	O
of	-	197	O
penetrating	-	200	O
the	-	212	O
blood	-	216	O
-	-	221	O
brain	-	222	O
barrier	-	228	O
,	-	235	O
was	-	237	O
used	-	241	O
in	-	246	O
a	-	249	O
patient	-	251	O
demonstrating	-	259	O
central	-	273	O
effects	-	281	O
of	-	289	O
scopolamine	-	292	B
(	-	304	O
hyoscine	-	305	B
)	-	313	O
overdosage	-	315	O
.	-	325	O

It	603022	327	O
is	-	330	O
longer	-	333	O
acting	-	340	O
than	-	347	O
physostigmine	-	352	B
and	-	366	O
is	-	370	O
used	-	373	O
in	-	378	O
anaesthesia	-	381	O
to	-	393	O
reverse	-	396	O
the	-	404	O
non	-	408	O
-	-	411	O
depolarizing	-	412	O
neuromuscular	-	425	O
block	-	439	O
.	-	444	O

However	603022	446	O
,	-	453	O
studies	-	455	O
into	-	463	O
the	-	468	O
dose	-	472	O
necessary	-	477	O
to	-	487	O
combating	-	490	O
scopolamine	-	500	B
intoxication	-	512	O
are	-	525	O
indicated	-	529	O
.	-	538	O

Effects	1378968	0	O
of	-	8	O
uninephrectomy	-	11	O
and	-	26	O
high	-	30	O
protein	-	35	O
feeding	-	43	O
on	-	51	O
lithium	-	54	B
-	-	61	O
induced	-	62	O
chronic	-	70	O
renal	-	78	O
failure	-	84	O
in	-	92	O
rats	-	95	O
.	-	99	O

Rats	1378968	101	O
with	-	106	O
lithium	-	111	B
-	-	118	O
induced	-	119	O
nephropathy	-	127	O
were	-	139	O
subjected	-	144	O
to	-	154	O
high	-	157	O
protein	-	162	O
(	-	170	O
HP	-	171	O
)	-	173	O
feeding	-	175	O
,	-	182	O
uninephrectomy	-	184	O
(	-	199	O
NX	-	200	O
)	-	202	O
or	-	204	O
a	-	207	O
combination	-	209	O
of	-	221	O
these	-	224	O
,	-	229	O
in	-	231	O
an	-	234	O
attempt	-	237	O
to	-	245	O
induce	-	248	O
glomerular	-	255	O
hyperfiltration	-	266	O
and	-	282	O
further	-	286	O
progression	-	294	O
of	-	306	O
renal	-	309	O
failure	-	315	O
.	-	322	O

Newborn	1378968	324	O
female	-	332	O
Wistar	-	339	O
rats	-	346	O
were	-	351	O
fed	-	356	O
a	-	360	O
lithium	-	362	B
-	-	369	O
containing	-	370	O
diet	-	381	O
(	-	386	O
50	-	387	O
mmol	-	390	O
/	-	394	O
kg	-	395	O
)	-	397	O
for	-	399	O
8	-	403	O
weeks	-	405	O
and	-	411	O
then	-	415	O
randomized	-	420	O
to	-	431	O
normal	-	434	O
diet	-	441	O
,	-	445	O
HP	-	447	O
diet	-	450	O
(	-	455	O
40	-	456	O
vs	-	459	O
.	-	461	O
19	-	463	O
%	-	465	O
)	-	466	O
,	-	467	O
NX	-	469	O
or	-	472	O
HP	-	475	O
+	-	477	O
NX	-	478	O
for	-	481	O
another	-	485	O
8	-	493	O
weeks	-	495	O
.	-	500	O

Corresponding	1378968	502	O
non	-	516	O
-	-	519	O
lithium	-	520	B
pretreated	-	528	O
groups	-	539	O
were	-	546	O
generated	-	551	O
.	-	560	O

When	1378968	562	O
comparing	-	567	O
all	-	577	O
lithium	-	581	B
treated	-	589	O
versus	-	597	O
non	-	604	O
-	-	607	O
lithium	-	608	B
-	-	615	O
treated	-	616	O
groups	-	624	O
,	-	630	O
lithium	-	632	B
caused	-	640	O
a	-	647	O
reduction	-	649	O
in	-	659	O
glomerular	-	662	O
filtration	-	673	O
rate	-	684	O
(	-	689	O
GFR	-	690	O
)	-	693	O
without	-	695	O
significant	-	703	O
changes	-	715	O
in	-	723	O
effective	-	726	O
renal	-	736	O
plasma	-	742	O
flow	-	749	O
(	-	754	O
as	-	755	O
determined	-	758	O
by	-	769	O
a	-	772	O
marker	-	774	O
secreted	-	781	O
into	-	790	O
the	-	795	O
proximal	-	799	O
tubules	-	808	O
)	-	815	O
or	-	817	O
lithium	-	820	B
clearance	-	828	O
.	-	837	O

Consequently	1378968	839	O
,	-	851	O
lithium	-	853	B
pretreatment	-	861	O
caused	-	874	O
a	-	881	O
fall	-	883	O
in	-	888	O
filtration	-	891	O
fraction	-	902	O
and	-	911	O
an	-	915	O
increase	-	918	O
in	-	927	O
fractional	-	930	O
Li	-	941	B
excretion	-	944	O
.	-	953	O

Lithium	1378968	955	B
also	-	963	O
caused	-	968	O
proteinuria	-	975	O
and	-	987	O
systolic	-	991	O
hypertension	-	1000	O
in	-	1013	O
absence	-	1016	O
of	-	1024	O
glomerulosclerosis	-	1027	O
.	-	1045	O

HP	1378968	1047	O
failed	-	1050	O
to	-	1057	O
accentuante	-	1060	O
progression	-	1072	O
of	-	1084	O
renal	-	1087	O
failure	-	1093	O
and	-	1101	O
in	-	1105	O
fact	-	1108	O
tended	-	1113	O
to	-	1120	O
increase	-	1123	O
GFR	-	1132	O
and	-	1136	O
decrease	-	1140	O
plasma	-	1149	O
creatinine	-	1156	B
levels	-	1167	O
in	-	1174	O
lithium	-	1177	B
pretreated	-	1185	O
rats	-	1196	O
.	-	1200	O

NX	1378968	1202	O
caused	-	1205	O
an	-	1212	O
additive	-	1215	O
deterioration	-	1224	O
in	-	1238	O
GFR	-	1241	O
which	-	1245	O
,	-	1250	O
however	-	1252	O
,	-	1259	O
was	-	1261	O
ameliorated	-	1265	O
by	-	1277	O
HP	-	1280	O
.	-	1282	O

NX	1378968	1284	O
+	-	1286	O
HP	-	1287	O
caused	-	1290	O
a	-	1297	O
further	-	1299	O
rise	-	1307	O
in	-	1312	O
blood	-	1315	O
pressure	-	1321	O
in	-	1330	O
Li	-	1333	B
-	-	1335	O
pretreated	-	1336	O
rats	-	1347	O
.	-	1351	O

The	1378968	1353	O
results	-	1357	O
indicate	-	1365	O
that	-	1374	O
Li	-	1379	B
-	-	1381	O
induced	-	1382	O
nephropathy	-	1390	O
,	-	1401	O
even	-	1403	O
when	-	1408	O
the	-	1413	O
GFR	-	1417	O
is	-	1421	O
only	-	1424	O
modestly	-	1429	O
reduced	-	1438	O
,	-	1445	O
is	-	1447	O
associated	-	1450	O
with	-	1461	O
proteinuria	-	1466	O
and	-	1478	O
arterial	-	1482	O
systolic	-	1491	O
hypertension	-	1500	O
.	-	1512	O

In	1378968	1514	O
this	-	1517	O
model	-	1522	O
of	-	1528	O
chronic	-	1531	O
renal	-	1539	O
failure	-	1545	O
the	-	1553	O
decline	-	1557	O
in	-	1565	O
GFR	-	1568	O
is	-	1572	O
not	-	1575	O
accompanied	-	1579	O
by	-	1591	O
a	-	1594	O
corresponding	-	1596	O
fall	-	1610	O
in	-	1615	O
effective	-	1618	O
renal	-	1628	O
plasma	-	1634	O
flow	-	1641	O
,	-	1645	O
which	-	1647	O
may	-	1653	O
be	-	1657	O
the	-	1660	O
functional	-	1664	O
expression	-	1675	O
of	-	1686	O
the	-	1689	O
formation	-	1693	O
of	-	1703	O
nonfiltrating	-	1706	O
atubular	-	1720	O
glomeruli	-	1729	O
.	-	1738	O

The	1378968	1740	O
fractional	-	1744	O
reabsorption	-	1755	O
of	-	1768	O
tubular	-	1771	O
fluid	-	1779	O
by	-	1785	O
the	-	1788	O
proximal	-	1792	O
tubules	-	1801	O
is	-	1809	O
reduced	-	1812	O
,	-	1819	O
leaving	-	1821	O
the	-	1829	O
distal	-	1833	O
delivery	-	1840	O
unchanged	-	1849	O
.	-	1858	O
(	-	1859	O
ABSTRACT	-	1860	O
TRUNCATED	-	1869	O
AT	-	1879	O
250	-	1882	O
WORDS	-	1886	O
)	-	1891	O

Treatment	1420741	0	O
of	-	10	O
Crohn	-	13	O
's	-	18	O
disease	-	21	O
with	-	29	O
fusidic	-	34	B
acid	-	42	I
:	-	46	O
an	-	48	O
antibiotic	-	51	O
with	-	62	O
immunosuppressive	-	67	O
properties	-	85	O
similar	-	96	O
to	-	104	O
cyclosporin	-	107	B
.	-	118	O

Fusidic	1420741	120	O
acid	-	128	O
is	-	133	O
an	-	136	O
antibiotic	-	139	O
with	-	150	O
T	-	155	O
-	-	156	O
cell	-	157	O
specific	-	162	O
immunosuppressive	-	171	O
effects	-	189	O
similar	-	197	O
to	-	205	O
those	-	208	O
of	-	214	O
cyclosporin	-	217	B
.	-	228	O

Because	1420741	230	O
of	-	238	O
the	-	241	O
need	-	245	O
for	-	250	O
the	-	254	O
development	-	258	O
of	-	270	O
new	-	273	O
treatments	-	277	O
for	-	288	O
Crohn	-	292	O
's	-	297	O
disease	-	300	O
,	-	307	O
a	-	309	O
pilot	-	311	O
study	-	317	O
was	-	323	O
undertaken	-	327	O
to	-	338	O
estimate	-	341	O
the	-	350	O
pharmacodynamics	-	354	O
and	-	371	O
tolerability	-	375	O
of	-	388	O
fusidic	-	391	B
acid	-	399	I
treatment	-	404	O
in	-	414	O
chronic	-	417	O
active	-	425	O
,	-	431	O
therapy	-	433	O
-	-	440	O
resistant	-	441	O
patients	-	451	O
.	-	459	O

Eight	1420741	461	O
Crohn	-	467	O
's	-	472	O
disease	-	475	O
patients	-	483	O
were	-	492	O
included	-	497	O
.	-	505	O

Fusidic	1420741	507	B
acid	-	515	I
was	-	520	O
administered	-	524	O
orally	-	537	O
in	-	544	O
a	-	547	O
dose	-	549	O
of	-	554	O
500	-	557	O
mg	-	561	O
t	-	564	O
.	-	565	O
d	-	566	O
.	-	567	O
s	-	568	O
.	-	569	O

and	1420741	571	O
the	-	575	O
treatment	-	579	O
was	-	589	O
planned	-	593	O
to	-	601	O
last	-	604	O
8	-	609	O
weeks	-	611	O
.	-	616	O

The	1420741	618	O
disease	-	622	O
activity	-	630	O
was	-	639	O
primarily	-	643	O
measured	-	653	O
by	-	662	O
a	-	665	O
modified	-	667	O
individual	-	676	O
grading	-	687	O
score	-	695	O
.	-	700	O

Five	1420741	702	O
of	-	707	O
8	-	710	O
patients	-	712	O
(	-	721	O
63	-	722	O
%	-	724	O
)	-	725	O
improved	-	727	O
during	-	736	O
fusidic	-	743	B
acid	-	751	I
treatment	-	756	O
:	-	765	O
3	-	767	O
at	-	769	O
two	-	772	O
weeks	-	776	O
and	-	782	O
2	-	786	O
after	-	788	O
four	-	794	O
weeks	-	799	O
.	-	804	O

There	1420741	806	O
were	-	812	O
no	-	817	O
serious	-	820	O
clinical	-	828	O
side	-	837	O
effects	-	842	O
,	-	849	O
but	-	851	O
dose	-	855	O
reduction	-	860	O
was	-	870	O
required	-	874	O
in	-	883	O
two	-	886	O
patients	-	890	O
because	-	899	O
of	-	907	O
nausea	-	910	O
.	-	916	O

Biochemically	1420741	918	O
,	-	931	O
an	-	933	O
increase	-	936	O
in	-	945	O
alkaline	-	948	O
phosphatases	-	957	O
was	-	970	O
noted	-	974	O
in	-	980	O
5	-	983	O
of	-	985	O
8	-	988	O
cases	-	990	O
(	-	996	O
63	-	997	O
%	-	999	O
)	-	1000	O
,	-	1001	O
and	-	1003	O
the	-	1007	O
greatest	-	1011	O
increases	-	1020	O
were	-	1030	O
seen	-	1035	O
in	-	1040	O
those	-	1043	O
who	-	1049	O
had	-	1053	O
elevated	-	1057	O
levels	-	1066	O
prior	-	1073	O
to	-	1079	O
treatment	-	1082	O
.	-	1091	O

All	1420741	1093	O
reversed	-	1097	O
to	-	1106	O
pre	-	1109	O
-	-	1112	O
treatment	-	1113	O
levels	-	1123	O
after	-	1130	O
cessation	-	1136	O
of	-	1146	O
treatment	-	1149	O
.	-	1158	O

The	1420741	1160	O
results	-	1164	O
of	-	1172	O
this	-	1175	O
pilot	-	1180	O
study	-	1186	O
suggest	-	1192	O
that	-	1200	O
fusidic	-	1205	B
acid	-	1213	I
may	-	1218	O
be	-	1222	O
of	-	1225	O
benefit	-	1228	O
in	-	1236	O
selected	-	1239	O
chronic	-	1248	O
active	-	1256	O
Crohn	-	1263	O
's	-	1268	O
disease	-	1271	O
patients	-	1279	O
in	-	1288	O
whom	-	1291	O
conventional	-	1296	O
treatment	-	1309	O
is	-	1319	O
ineffective	-	1322	O
.	-	1333	O

Because	1420741	1335	O
there	-	1343	O
seems	-	1349	O
to	-	1355	O
exist	-	1358	O
a	-	1364	O
scientific	-	1366	O
rationale	-	1377	O
for	-	1387	O
the	-	1391	O
use	-	1395	O
of	-	1399	O
fusidic	-	1402	B
acid	-	1410	I
at	-	1415	O
the	-	1418	O
cytokine	-	1422	O
level	-	1431	O
in	-	1437	O
inflammatory	-	1440	O
bowel	-	1453	O
disease	-	1459	O
,	-	1466	O
we	-	1468	O
suggest	-	1471	O
that	-	1479	O
the	-	1484	O
role	-	1488	O
of	-	1493	O
this	-	1496	O
treatment	-	1501	O
should	-	1511	O
be	-	1518	O
further	-	1521	O
investigated	-	1529	O
.	-	1541	O

Electrocardiographic	1601297	0	O
evidence	-	21	O
of	-	30	O
myocardial	-	33	O
injury	-	44	O
in	-	51	O
psychiatrically	-	54	O
hospitalized	-	70	O
cocaine	-	83	B
abusers	-	91	O
.	-	98	O

The	1601297	100	O
electrocardiograms	-	104	O
(	-	123	O
ECG	-	124	O
)	-	127	O
of	-	129	O
99	-	132	O
cocaine	-	135	B
-	-	142	O
abusing	-	143	O
patients	-	151	O
were	-	160	O
compared	-	165	O
with	-	174	O
the	-	179	O
ECGs	-	183	O
of	-	188	O
50	-	191	O
schizophrenic	-	194	O
controls	-	208	O
.	-	216	O

Eleven	1601297	218	O
of	-	225	O
the	-	228	O
cocaine	-	232	B
abusers	-	240	O
and	-	248	O
none	-	252	O
of	-	257	O
the	-	260	O
controls	-	264	O
had	-	273	O
ECG	-	277	O
evidence	-	281	O
of	-	290	O
significant	-	293	O
myocardial	-	305	O
injury	-	316	O
defined	-	323	O
as	-	331	O
myocardial	-	334	O
infarction	-	345	O
,	-	355	O
ischemia	-	357	O
,	-	365	O
and	-	367	O
bundle	-	371	O
branch	-	378	O
block	-	385	O
.	-	390	O

Sulpiride	1967484	0	B
-	-	9	O
induced	-	10	O
tardive	-	18	O
dystonia	-	26	O
.	-	34	O

Sulpiride	1967484	36	B
is	-	46	O
a	-	49	O
selective	-	51	O
D2	-	61	O
-	-	63	O
receptor	-	64	O
antagonist	-	73	O
with	-	84	O
antipsychotic	-	89	O
and	-	103	O
antidepressant	-	107	B
properties	-	122	O
.	-	132	O

Although	1967484	134	O
initially	-	143	O
thought	-	153	O
to	-	161	O
be	-	164	O
free	-	167	O
of	-	172	O
extrapyramidal	-	175	O
side	-	190	O
effects	-	195	O
,	-	202	O
sulpiride	-	204	B
-	-	213	O
induced	-	214	O
tardive	-	222	O
dyskinesia	-	230	O
and	-	241	O
parkinsonism	-	245	O
have	-	258	O
been	-	263	O
reported	-	268	O
occasionally	-	277	O
.	-	289	O

We	1967484	291	O
studied	-	294	O
a	-	302	O
37	-	304	O
-	-	306	O
year	-	307	O
-	-	311	O
old	-	312	O
man	-	316	O
who	-	320	O
developed	-	324	O
persistent	-	334	O
segmental	-	345	O
dystonia	-	355	O
within	-	364	O
2	-	371	O
months	-	373	O
after	-	380	O
starting	-	386	O
sulpiride	-	395	B
therapy	-	405	O
.	-	412	O

We	1967484	414	O
could	-	417	O
not	-	423	O
find	-	427	O
any	-	432	O
previous	-	436	O
reports	-	445	O
of	-	453	O
sulpiride	-	456	B
-	-	465	O
induced	-	466	O
tardive	-	474	O
dystonia	-	482	O
.	-	490	O

Ocular	2234245	0	O
and	-	7	O
auditory	-	11	O
toxicity	-	20	O
in	-	29	O
hemodialyzed	-	32	O
patients	-	45	O
receiving	-	54	O
desferrioxamine	-	64	B
.	-	79	O

During	2234245	81	O
an	-	88	O
18	-	91	O
-	-	93	O
month	-	94	O
period	-	100	O
of	-	107	O
study	-	110	O
41	-	116	O
hemodialyzed	-	119	O
patients	-	132	O
receiving	-	141	O
desferrioxamine	-	151	B
(	-	167	O
10	-	168	O
-	-	170	O
40	-	171	O
mg	-	174	O
/	-	176	O
kg	-	177	O
BW	-	180	O
/	-	182	O
3	-	183	O
times	-	185	O
weekly	-	191	O
)	-	197	O
for	-	199	O
the	-	203	O
first	-	207	O
time	-	213	O
were	-	218	O
monitored	-	223	O
for	-	233	O
detection	-	237	O
of	-	247	O
audiovisual	-	250	O
toxicity	-	262	O
.	-	270	O

6	2234245	272	O
patients	-	274	O
presented	-	283	O
clinical	-	293	O
symptoms	-	302	O
of	-	311	O
visual	-	314	O
or	-	321	O
auditory	-	324	O
toxicity	-	333	O
.	-	341	O

Moreover	2234245	343	O
,	-	351	O
detailed	-	353	O
ophthalmologic	-	362	O
and	-	377	O
audiologic	-	381	O
studies	-	392	O
disclosed	-	400	O
abnormalities	-	410	O
in	-	424	O
7	-	427	O
more	-	429	O
asymptomatic	-	434	O
patients	-	447	O
.	-	455	O

Visual	2234245	457	O
toxicity	-	464	O
was	-	473	O
of	-	477	O
retinal	-	480	O
origin	-	488	O
and	-	495	O
was	-	499	O
characterized	-	503	O
by	-	517	O
a	-	520	O
tritan	-	522	O
-	-	528	O
type	-	529	O
dyschromatopsy	-	534	O
,	-	548	O
sometimes	-	550	O
associated	-	560	O
with	-	571	O
a	-	576	O
loss	-	578	O
of	-	583	O
visual	-	586	O
acuity	-	593	O
and	-	600	O
pigmentary	-	604	O
retinal	-	615	O
deposits	-	623	O
.	-	631	O

Auditory	2234245	633	O
toxicity	-	642	O
was	-	651	O
characterized	-	655	O
by	-	669	O
a	-	672	O
mid	-	674	O
-	-	677	O
to	-	679	O
high	-	682	O
-	-	686	O
frequency	-	687	O
neurosensorial	-	697	O
hearing	-	712	O
loss	-	720	O
and	-	725	O
the	-	729	O
lesion	-	733	O
was	-	740	O
of	-	744	O
the	-	747	O
cochlear	-	751	O
type	-	760	O
.	-	764	O

Desferrioxamine	2234245	766	B
withdrawal	-	782	O
resulted	-	793	O
in	-	802	O
a	-	805	O
complete	-	807	O
recovery	-	816	O
of	-	825	O
visual	-	828	O
function	-	835	O
in	-	844	O
1	-	847	O
patient	-	849	O
and	-	857	O
partial	-	861	O
recovery	-	869	O
in	-	878	O
3	-	881	O
,	-	882	O
and	-	884	O
a	-	888	O
complete	-	890	O
reversal	-	899	O
of	-	908	O
hearing	-	911	O
loss	-	919	O
in	-	924	O
3	-	927	O
patients	-	929	O
and	-	938	O
partial	-	942	O
recovery	-	950	O
in	-	959	O
3	-	962	O
.	-	963	O

This	2234245	965	O
toxicity	-	970	O
appeared	-	979	O
in	-	988	O
patients	-	991	O
receiving	-	1000	O
the	-	1010	O
higher	-	1014	O
doses	-	1021	O
of	-	1027	O
desferrioxamine	-	1030	B
or	-	1046	O
coincided	-	1049	O
with	-	1059	O
the	-	1064	O
normalization	-	1068	O
of	-	1082	O
ferritin	-	1085	O
or	-	1094	O
aluminium	-	1097	B
serum	-	1107	O
levels	-	1113	O
.	-	1119	O

The	2234245	1121	O
data	-	1125	O
indicate	-	1130	O
that	-	1139	O
audiovisual	-	1144	O
toxicity	-	1156	O
is	-	1165	O
